Table1,Table2,Table3,Table4
ABalpapapp,158,226.098,0
ABalpapapp,159,227.529,0.0201745600228931
ABalpapapp,160,228.96,NaN
ABalpapapp,161,230.391,NaN
ABalpapapp,162,231.822,NaN
ABalpapapp,163,233.253,NaN
ABalpapapp,164,234.684,NaN
ABalpapapp,165,236.115,NaN
ABalpapapp,166,237.546,NaN
ABalapapapp,166,237.546,NaN
ABalapapapp,167,238.977,NaN
ABalapapapp,168,240.408,NaN
ABalapapapp,169,241.839,NaN
ABalapapapp,170,243.27,NaN
ABalapapapp,171,244.701,NaN
ABalapapapp,172,246.132,NaN
ABalapapapp,173,247.563,NaN
ABalapapapp,174,248.994,NaN
ABalapapapp,175,250.425,NaN
ABalapapapp,176,251.856,NaN
ABalapapapp,177,253.287,NaN
ABalapapapp,178,254.718,NaN
ABalapapapp,179,256.149,NaN
ABalapapapp,180,257.58,NaN
ABalapapapp,181,259.011,NaN
ABalapapapp,182,260.442,NaN
ABalapapapp,183,261.873,NaN
ABalapapapp,184,263.304,NaN
ABalapapapp,185,264.735,NaN
ABalapapapp,186,266.166,NaN
ABalapapapp,187,267.597,NaN
ABalapapapp,188,269.028,NaN
ABalapapapp,189,270.459,NaN
ABalapapapp,190,271.89,NaN
ABalapapapp,191,273.321,NaN
ABalapapapp,192,274.752,NaN
ABalapapapp,193,276.183,NaN
ABalapapapp,194,277.614,NaN
ABalapapapp,195,279.045,NaN
ABalapapapp,196,280.476,NaN
ABalapapapp,197,281.907,NaN
ABalapapapp,198,283.338,NaN
ABalapapapp,199,284.769,NaN
ABalapapapp,200,286.2,NaN
ABalapapapp,201,287.631,NaN
ABalapapapp,202,289.062,NaN
ABalapapapp,203,290.493,NaN
ABalapapapp,204,291.924,NaN
ABalapapapp,205,293.355,NaN
ABplppaa,65,93.015,0
ABplppaa,66,94.446,0
ABplppaa,67,95.877,0
ABplppaa,68,97.308,0
ABplppaa,69,98.739,0
ABplppaa,70,100.17,0.00257547574760338
ABplppaa,71,101.601,0.00257547574760338
ABplppaa,72,103.032,0
ABplppaa,73,104.463,0
ABplppaa,74,105.894,0
ABplppaa,75,107.325,0
ABplppaa,76,108.756,0
ABplppaa,77,110.187,0
ABplppaa,78,111.618,0
ABplppaa,79,113.049,0
ABplppaa,80,114.48,0.00558019745314065
ABplppaa,81,115.911,0
ABplppaa,82,117.342,0
ABplppaa,83,118.773,0
ABplppaa,84,120.204,0
ABplppaa,85,121.635,0
ABplppaa,86,123.066,0
ABplppaa,87,124.497,0
ABplppaa,88,125.928,0
ABplppaa,89,127.359,0
ABplppaa,90,128.79,0
ABplppaa,91,130.221,0
ABarappaa,90,128.79,0
ABarappaa,91,130.221,0
ABarappaa,92,131.652,0.0306195449992846
ABarappaa,93,133.083,0
ABarappaa,94,134.514,0.0100157390184576
ABarappaa,95,135.945,0
ABarappaa,96,137.376,0
ABarappaa,97,138.807,0
ABarappaa,98,140.238,0
ABarappaa,99,141.669,0
ABarappaa,100,143.1,0
ABarappaa,101,144.531,0
ABarappaa,102,145.962,0
ABarappaa,103,147.393,0
ABarappaa,104,148.824,0.0037201316354271
ABarappaa,105,150.255,0
ABarappaa,106,151.686,0
ABarappaa,107,153.117,0
ABarappaa,108,154.548,0
ABarappaa,109,155.979,0
ABarappaa,110,157.41,0
ABarappaa,111,158.841,0
ABarappaa,112,160.272,0
ABarappaa,113,161.703,0
ABarappaa,114,163.134,0
ABarappaa,115,164.565,0
ABarappaa,116,165.996,0
ABarappaa,117,167.427,0
ABarappaa,118,168.858,0
ABarappaa,119,170.289,0
ABarappaa,120,171.72,0
ABarappaa,121,173.151,0.00600944341107455
ABarappaa,122,174.582,0
ABarappaa,123,176.013,0
ABalpappaa,116,165.996,0
ABalpappaa,117,167.427,0.0157390184575762
ABalpappaa,118,168.858,0
ABalpappaa,119,170.289,0
ABalpappaa,120,171.72,0
ABalpappaa,121,173.151,0
ABalpappaa,122,174.582,0
ABalpappaa,123,176.013,0
ABalpappaa,124,177.444,0
ABalpappaa,125,178.875,0
ABalpappaa,126,180.306,0
ABalpappaa,127,181.737,0
ABalpappaa,128,183.168,0
ABalpappaa,129,184.599,0
ABalpappaa,130,186.03,0
ABalpappaa,131,187.461,0
ABalpappaa,132,188.892,0
ABalpappaa,133,190.323,0
ABalpappaa,134,191.754,0
ABalpappaa,135,193.185,0
ABalpappaa,136,194.616,0.0110173129203033
ABalpappaa,137,196.047,0.016597510373444
ABalpappaa,138,197.478,0
ABalpappaa,139,198.909,0
ABalpappaa,140,200.34,0.00615252539705251
ABalpappaa,141,201.771,0
ABalpappaa,142,203.202,0
ABalpappaa,143,204.633,0
ABalpappaa,144,206.064,0
ABalpappaa,145,207.495,0
ABalpappaa,146,208.926,0
ABalpappaa,147,210.357,0
ABalpappaa,148,211.788,0
ABalpappaa,149,213.219,0
ABalpappaa,150,214.65,0
ABalpappaa,151,216.081,0
ABalpappaa,152,217.512,0
ABalpappaa,153,218.943,0
ABalpappaa,154,220.374,0
ABalpappaa,155,221.805,0
ABalpappaa,156,223.236,0
ABalpappaa,157,224.667,0
ABalpappaa,158,226.098,0.00286163971955931
ABalpappaa,159,227.529,0
ABalpappaa,160,228.96,0.0103019029904135
ABalpappaa,161,230.391,0
ABalpappaa,162,231.822,0
ABalpappaa,163,233.253,NaN
ABalpappaa,164,234.684,NaN
ABalpappaa,165,236.115,NaN
ABalpappaa,166,237.546,NaN
ABalpappaa,167,238.977,NaN
ABalpappaa,168,240.408,NaN
ABalapappaa,160,228.96,0
ABalapappaa,161,230.391,0
ABalapappaa,162,231.822,0.0190299041350694
ABalapappaa,163,233.253,0.0190299041350694
ABalapappaa,164,234.684,NaN
ABalapappaa,165,236.115,NaN
ABalapappaa,166,237.546,NaN
ABalapappaa,167,238.977,NaN
ABalapappaa,168,240.408,NaN
ABalapappaa,169,241.839,NaN
ABalapappaa,170,243.27,NaN
ABalapappaa,171,244.701,NaN
ABalapappaa,172,246.132,NaN
ABalapappaa,173,247.563,NaN
ABalapappaa,174,248.994,NaN
ABalapappaa,175,250.425,NaN
ABalapappaa,176,251.856,NaN
ABalapappaa,177,253.287,NaN
ABalapappaa,178,254.718,NaN
ABalapappaa,179,256.149,NaN
ABalapappaa,180,257.58,NaN
ABalapappaa,181,259.011,NaN
ABalapappaa,182,260.442,NaN
ABalapappaa,183,261.873,NaN
ABalapappaa,184,263.304,NaN
ABalapappaa,185,264.735,NaN
ABalapappaa,186,266.166,NaN
ABalapappaa,187,267.597,NaN
ABalapappaa,188,269.028,NaN
ABalapappaa,189,270.459,NaN
ABalapappaa,190,271.89,NaN
ABalapappaa,191,273.321,NaN
ABalapappaa,192,274.752,NaN
ABalapappaa,193,276.183,NaN
ABalapappaa,194,277.614,NaN
ABalapappaa,195,279.045,NaN
ABalapappaa,196,280.476,NaN
ABalapappaa,197,281.907,NaN
ABalapappaa,198,283.338,NaN
ABalapappaa,199,284.769,NaN
ABalapappaa,200,286.2,NaN
ABalapappaa,201,287.631,NaN
ABalapappaa,202,289.062,NaN
ABalapappaa,203,290.493,NaN
ABalapappaa,204,291.924,NaN
ABalapappaa,205,293.355,NaN
ABplppap,65,93.015,0.0141651166118186
ABplppap,66,94.446,0.0161682644155101
ABplppap,67,95.877,0.0100157390184576
ABplppap,68,97.308,0
ABplppap,69,98.739,0
ABplppap,70,100.17,0
ABplppap,71,101.601,0
ABplppap,72,103.032,0
ABplppap,73,104.463,0
ABplppap,74,105.894,0
ABplppap,75,107.325,0.0074402632708542
ABplppap,76,108.756,0
ABplppap,77,110.187,0
ABplppap,78,111.618,0
ABplppap,79,113.049,0
ABplppap,80,114.48,0
ABplppap,81,115.911,0
ABplppap,82,117.342,0
ABplppap,83,118.773,0
ABplppap,84,120.204,0
ABplppap,85,121.635,0
ABplppap,86,123.066,0
ABplppap,87,124.497,0
ABplppap,88,125.928,0
ABplppap,89,127.359,0
ABarappap,90,128.79,0.00457862355129489
ABarappap,91,130.221,0
ABarappap,92,131.652,0
ABarappap,93,133.083,0
ABarappap,94,134.514,0.00357704964944913
ABarappap,95,135.945,0
ABarappap,96,137.376,0
ABarappap,97,138.807,0
ABarappap,98,140.238,0
ABarappap,99,141.669,0
ABarappap,100,143.1,0
ABarappap,101,144.531,0
ABarappap,102,145.962,0.00286163971955931
ABarappap,103,147.393,0
ABarappap,104,148.824,0
ABarappap,105,150.255,0
ABarappap,106,151.686,0
ABarappap,107,153.117,0
ABarappap,108,154.548,0
ABarappap,109,155.979,0
ABarappap,110,157.41,0
ABarappap,111,158.841,0
ABarappap,112,160.272,0
ABarappap,113,161.703,0
ABarappap,114,163.134,0
ABarappap,115,164.565,0
ABarappap,116,165.996,0
ABarappap,117,167.427,0
ABarappap,118,168.858,0
ABarappap,119,170.289,0
ABarappap,120,171.72,0
ABalpappap,116,165.996,0
ABalpappap,117,167.427,0
ABalpappap,118,168.858,0
ABalpappap,119,170.289,0
ABalpappap,120,171.72,0
ABalpappap,121,173.151,0
ABalpappap,122,174.582,0
ABalpappap,123,176.013,0.00615252539705251
ABalpappap,124,177.444,0
ABalpappap,125,178.875,0
ABalpappap,126,180.306,0
ABalpappap,127,181.737,0
ABalpappap,128,183.168,0
ABalpappap,129,184.599,0
ABalpappap,130,186.03,0
ABalpappap,131,187.461,0
ABalpappap,132,188.892,0
ABalpappap,133,190.323,0
ABalpappap,134,191.754,0
ABalpappap,135,193.185,0
ABalpappap,136,194.616,0
ABalpappap,137,196.047,0
ABalpappap,138,197.478,0
ABalpappap,139,198.909,0
ABalpappap,140,200.34,0
ABalpappap,141,201.771,0
ABalpappap,142,203.202,0
ABalpappap,143,204.633,0
ABalpappap,144,206.064,0
ABalpappap,145,207.495,0
ABalpappap,146,208.926,0
ABalpappap,147,210.357,0
ABalpappap,148,211.788,0
ABalpappap,149,213.219,0
ABalpappap,150,214.65,0
ABalpappap,151,216.081,0
ABalpappap,152,217.512,0
ABalpappap,153,218.943,0
ABalpappap,154,220.374,0
ABalapappap,160,228.96,0
ABalapappap,161,230.391,0.00686793532694234
ABalapappap,162,231.822,0
ABalapappap,163,233.253,0
ABalapappap,164,234.684,NaN
ABalapappap,165,236.115,NaN
ABalapappap,166,237.546,NaN
ABalapappap,167,238.977,NaN
ABalapappap,168,240.408,NaN
ABalapappap,169,241.839,NaN
ABalapappap,170,243.27,NaN
ABalapappap,171,244.701,NaN
ABalapappap,172,246.132,NaN
ABalapappap,173,247.563,NaN
ABalapappap,174,248.994,NaN
ABalapappap,175,250.425,NaN
ABalapappap,176,251.856,NaN
ABalapappap,177,253.287,NaN
ABalapappap,178,254.718,NaN
ABalapappap,179,256.149,NaN
ABalapappap,180,257.58,NaN
ABalapappap,181,259.011,NaN
ABalapappap,182,260.442,NaN
ABalapappap,183,261.873,NaN
ABalapappap,184,263.304,NaN
ABalapappap,185,264.735,NaN
ABalapappap,186,266.166,NaN
ABalapappap,187,267.597,NaN
ABalapappap,188,269.028,NaN
ABalapappap,189,270.459,NaN
ABalapappap,190,271.89,NaN
ABalapappap,191,273.321,NaN
ABalapappap,192,274.752,NaN
ABalapappap,193,276.183,NaN
ABalapappap,194,277.614,NaN
ABalapappap,195,279.045,NaN
ABalapappap,196,280.476,NaN
ABalapappap,197,281.907,NaN
ABalapappap,198,283.338,NaN
ABalapappap,199,284.769,NaN
ABalapappap,200,286.2,NaN
ABalapappap,201,287.631,NaN
ABalapappap,202,289.062,NaN
ABalapappap,203,290.493,NaN
ABalapappap,204,291.924,NaN
ABalapappap,205,293.355,NaN
ABplpppa,65,93.015,0
ABplpppa,66,94.446,0
ABplpppa,67,95.877,0.00214622978966948
ABplpppa,68,97.308,0
ABplpppa,69,98.739,0
ABplpppa,70,100.17,0
ABplpppa,71,101.601,0
ABplpppa,72,103.032,0
ABplpppa,73,104.463,0
ABplpppa,74,105.894,0
ABplpppa,75,107.325,0
ABplpppa,76,108.756,0
ABplpppa,77,110.187,0
ABplpppa,78,111.618,0
ABplpppa,79,113.049,0
ABplpppa,80,114.48,0
ABplpppa,81,115.911,0
ABplpppa,82,117.342,0
ABplpppa,83,118.773,0
ABplpppa,84,120.204,0.00128773787380169
ABplpppa,85,121.635,0.00128773787380169
ABplpppa,86,123.066,0
ABplpppa,87,124.497,0
ABplpppa,88,125.928,0
ABplpppa,89,127.359,0
ABarapppa,90,128.79,0
ABarapppa,91,130.221,0
ABarapppa,92,131.652,0
ABarapppa,93,133.083,0
ABarapppa,94,134.514,0
ABarapppa,95,135.945,0
ABarapppa,96,137.376,0.0183144942051796
ABarapppa,97,138.807,0
ABarapppa,98,140.238,0
ABarapppa,99,141.669,0
ABarapppa,100,143.1,0
ABarapppa,101,144.531,0
ABarapppa,102,145.962,0
ABarapppa,103,147.393,0
ABarapppa,104,148.824,0
ABarapppa,105,150.255,0
ABarapppa,106,151.686,0.0111603949062813
ABarapppa,107,153.117,0
ABarapppa,108,154.548,0
ABarapppa,109,155.979,0.0135927886679067
ABarapppa,110,157.41,0
ABarapppa,111,158.841,0
ABarapppa,112,160.272,0
ABarapppa,113,161.703,0
ABarapppa,114,163.134,0
ABarapppa,115,164.565,0.0131635427099728
ABarapppa,116,165.996,0.0131635427099728
ABarapppa,117,167.427,0
ABarapppa,118,168.858,0
ABarapppa,119,170.289,0
ABarapppa,120,171.72,0.00529403348118472
ABarapppa,121,173.151,0
ABalpapppa,115,164.565,0
ABalpapppa,116,165.996,0.0108742309343254
ABalpapppa,117,167.427,0
ABalpapppa,118,168.858,0
ABalpapppa,119,170.289,0
ABalpapppa,120,171.72,0
ABalpapppa,121,173.151,0
ABalpapppa,122,174.582,0
ABalpapppa,123,176.013,0
ABalpapppa,124,177.444,0
ABalpapppa,125,178.875,0
ABalpapppa,126,180.306,0
ABalpapppa,127,181.737,0
ABalpapppa,128,183.168,0
ABalpapppa,129,184.599,0
ABalpapppa,130,186.03,0
ABalpapppa,131,187.461,0
ABalpapppa,132,188.892,0
ABalpapppa,133,190.323,0
ABalpapppa,134,191.754,0
ABalpapppa,135,193.185,0
ABalpapppa,136,194.616,0
ABalpapppa,137,196.047,0
ABalpapppa,138,197.478,0
ABalpapppa,139,198.909,0
ABalpapppa,140,200.34,0
ABalpapppa,141,201.771,0
ABalpapppa,142,203.202,0
ABalpapppa,143,204.633,0
ABalpapppa,144,206.064,0
ABalpapppa,145,207.495,0
ABalpapppa,146,208.926,0
ABalpapppa,147,210.357,0
ABalpapppa,148,211.788,0
ABalpapppa,149,213.219,0
ABalpapppa,150,214.65,0
ABalpapppa,151,216.081,0
ABalpapppa,152,217.512,0
ABalpapppa,153,218.943,0
ABalpapppa,154,220.374,0
ABalpapppa,155,221.805,0
ABalpapppa,156,223.236,0
ABalpapppa,157,224.667,0
ABalpapppa,158,226.098,0
ABalpapppa,159,227.529,0
ABalpapppa,160,228.96,0
ABalpapppa,161,230.391,0
ABalpapppa,162,231.822,NaN
ABalpapppa,163,233.253,NaN
ABalpapppa,164,234.684,NaN
ABalpapppa,165,236.115,NaN
ABalpapppa,166,237.546,NaN
ABalpapppa,167,238.977,NaN
ABalpapppa,168,240.408,NaN
ABalpapppa,169,241.839,NaN
ABalpapppa,170,243.27,NaN
ABalpapppa,171,244.701,NaN
ABalpapppa,172,246.132,NaN
ABalpapppa,173,247.563,NaN
ABalpapppa,174,248.994,NaN
ABalpapppa,175,250.425,NaN
ABalpapppa,176,251.856,NaN
ABalpapppa,177,253.287,NaN
ABalpapppa,178,254.718,NaN
ABalpapppa,179,256.149,NaN
ABalpapppa,180,257.58,NaN
ABalpapppa,181,259.011,NaN
ABalpapppa,182,260.442,NaN
ABalpapppa,183,261.873,NaN
ABalpapppa,184,263.304,NaN
ABalpapppa,185,264.735,NaN
ABalpapppa,186,266.166,NaN
ABalpapppa,187,267.597,NaN
ABalpapppa,188,269.028,NaN
ABalpapppa,189,270.459,NaN
ABalapapppa,168,240.408,NaN
ABalapapppa,169,241.839,NaN
ABalapapppa,170,243.27,NaN
ABalapapppa,171,244.701,NaN
ABalapapppa,172,246.132,NaN
ABalapapppa,173,247.563,NaN
ABalapapppa,174,248.994,NaN
ABalapapppa,175,250.425,NaN
ABalapapppa,176,251.856,NaN
ABalapapppa,177,253.287,NaN
ABalapapppa,178,254.718,NaN
ABalapapppa,179,256.149,NaN
ABalapapppa,180,257.58,NaN
ABalapapppa,181,259.011,NaN
ABalapapppa,182,260.442,NaN
ABalapapppa,183,261.873,NaN
ABalapapppa,184,263.304,NaN
ABalapapppa,185,264.735,NaN
ABalapapppa,186,266.166,NaN
ABalapapppa,187,267.597,NaN
ABalapapppa,188,269.028,NaN
ABalapapppa,189,270.459,NaN
ABalapapppa,190,271.89,NaN
ABalapapppa,191,273.321,NaN
ABalapapppa,192,274.752,NaN
ABalapapppa,193,276.183,NaN
ABalapapppa,194,277.614,NaN
ABalapapppa,195,279.045,NaN
ABalapapppa,196,280.476,NaN
ABalapapppa,197,281.907,NaN
ABalapapppa,198,283.338,NaN
ABalapapppa,199,284.769,NaN
ABalapapppa,200,286.2,NaN
ABalapapppa,201,287.631,NaN
ABalapapppa,202,289.062,NaN
ABalapapppa,203,290.493,NaN
ABalapapppa,204,291.924,NaN
ABalapapppa,205,293.355,NaN
ABplpppp,65,93.015,0
ABplpppp,66,94.446,0
ABplpppp,67,95.877,0
ABplpppp,68,97.308,0
ABplpppp,69,98.739,0
ABplpppp,70,100.17,0
ABplpppp,71,101.601,0
ABplpppp,72,103.032,0
ABplpppp,73,104.463,0
ABplpppp,74,105.894,0
ABplpppp,75,107.325,0.00615252539705251
ABplpppp,76,108.756,0
ABplpppp,77,110.187,0
ABplpppp,78,111.618,0
ABplpppp,79,113.049,0
ABplpppp,80,114.48,0
ABplpppp,81,115.911,0
ABplpppp,82,117.342,0
ABplpppp,83,118.773,0
ABplpppp,84,120.204,0
ABplpppp,85,121.635,0
ABplpppp,86,123.066,0
ABplpppp,87,124.497,0
ABplpppp,88,125.928,0
ABarapppp,90,128.79,0
ABarapppp,91,130.221,0
ABarapppp,92,131.652,0
ABarapppp,93,133.083,0
ABarapppp,94,134.514,0
ABarapppp,95,135.945,0
ABarapppp,96,137.376,0
ABarapppp,97,138.807,0
ABarapppp,98,140.238,0
ABarapppp,99,141.669,0
ABarapppp,100,143.1,0
ABarapppp,101,144.531,0
ABarapppp,102,145.962,0
ABarapppp,103,147.393,0
ABarapppp,104,148.824,0
ABarapppp,105,150.255,0
ABarapppp,106,151.686,0.0148805265417084
ABarapppp,107,153.117,0
ABarapppp,108,154.548,0
ABarapppp,109,155.979,0
ABarapppp,110,157.41,0
ABarapppp,111,158.841,0
ABarapppp,112,160.272,0
ABarapppp,113,161.703,0
ABarapppp,114,163.134,0
ABarapppp,115,164.565,0
ABarapppp,116,165.996,0.00257547574760338
ABarapppp,117,167.427,0
ABarapppp,118,168.858,0
ABarapppp,119,170.289,0
ABarapppp,120,171.72,0.0340535126627558
ABalpapppp,115,164.565,0
ABalpapppp,116,165.996,0
ABalpapppp,117,167.427,0
ABalpapppp,118,168.858,0
ABalpapppp,119,170.289,0
ABalpapppp,120,171.72,0
ABalpapppp,121,173.151,0
ABalpapppp,122,174.582,0
ABalpapppp,123,176.013,0
ABalpapppp,124,177.444,0
ABalpapppp,125,178.875,0
ABalpapppp,126,180.306,0
ABalpapppp,127,181.737,0
ABalpapppp,128,183.168,0
ABalpapppp,129,184.599,0
ABalpapppp,130,186.03,0
ABalpapppp,131,187.461,0
ABalpapppp,132,188.892,0
ABalpapppp,133,190.323,0
ABalpapppp,134,191.754,0
ABalpapppp,135,193.185,0
ABalpapppp,136,194.616,0
ABalpapppp,137,196.047,0
ABalpapppp,138,197.478,0
ABalpapppp,139,198.909,0
ABalpapppp,140,200.34,0
ABalpapppp,141,201.771,0
ABalpapppp,142,203.202,0
ABalpapppp,143,204.633,0
ABalpapppp,144,206.064,0
ABalpapppp,145,207.495,0
ABalpapppp,146,208.926,0
ABalpapppp,147,210.357,0.00815567320074403
ABalpapppp,148,211.788,0
ABalapapppp,168,240.408,NaN
ABalapapppp,169,241.839,NaN
ABalapapppp,170,243.27,NaN
ABalapapppp,171,244.701,NaN
ABalapapppp,172,246.132,NaN
ABalapapppp,173,247.563,NaN
ABalapapppp,174,248.994,NaN
ABalapapppp,175,250.425,NaN
ABalapapppp,176,251.856,NaN
ABalapapppp,177,253.287,NaN
ABalapapppp,178,254.718,NaN
ABalapapppp,179,256.149,NaN
ABalapapppp,180,257.58,NaN
ABalapapppp,181,259.011,NaN
ABalapapppp,182,260.442,NaN
ABalapapppp,183,261.873,NaN
ABalapapppp,184,263.304,NaN
ABalapapppp,185,264.735,NaN
ABalapapppp,186,266.166,NaN
ABalapapppp,187,267.597,NaN
ABalapapppp,188,269.028,NaN
ABalapapppp,189,270.459,NaN
ABalapapppp,190,271.89,NaN
ABalapapppp,191,273.321,NaN
ABalapapppp,192,274.752,NaN
ABalapapppp,193,276.183,NaN
ABalapapppp,194,277.614,NaN
ABalapapppp,195,279.045,NaN
ABalapapppp,196,280.476,NaN
ABalapapppp,197,281.907,NaN
ABalapapppp,198,283.338,NaN
ABalapapppp,199,284.769,NaN
ABalapapppp,200,286.2,NaN
ABalapapppp,201,287.631,NaN
ABalapapppp,202,289.062,NaN
ABalapapppp,203,290.493,NaN
ABalapapppp,204,291.924,NaN
ABalapapppp,205,293.355,NaN
ABpraaaa,64,91.584,0
ABpraaaa,65,93.015,0
ABpraaaa,66,94.446,0.0154528544856203
ABpraaaa,67,95.877,0.0542280726856489
ABpraaaa,68,97.308,0.0542280726856489
ABpraaaa,69,98.739,0.0313349549291744
ABpraaaa,70,100.17,0.0626699098583488
ABpraaaa,71,101.601,0.0768350264701674
ABpraaaa,72,103.032,0.0643868936900844
ABpraaaa,73,104.463,0.0898554871941623
ABpraaaa,74,105.894,0.0768350264701674
ABpraaaa,75,107.325,0.113750178852482
ABpraaaa,76,108.756,0.158105594505652
ABpraaaa,77,110.187,0.158105594505652
ABpraaaa,78,111.618,0.16669051366433
ABpraaaa,79,113.049,0.235942194877665
ABpraaaa,80,114.48,0.214050651023036
ABpraaaa,81,115.911,0.170553727285735
ABpraaaa,82,117.342,0.278008298755187
ABpraaaa,83,118.773,0.243811704106453
ABpraaaa,84,120.204,0.24896265560166
ABpraaaa,85,121.635,0.262555444269567
ABpraaaa,86,123.066,0.262555444269567
ABpraaaa,87,124.497,0.24896265560166
ABpraaaa,88,125.928,0.270711117470311
ABpraaaa,89,127.359,0.141937330090142
ABpraaaa,90,128.79,0.0970095864930605
ABarpaaaa,93,133.083,0.0958649306052368
ABarpaaaa,94,134.514,0.0995850622406639
ABarpaaaa,95,135.945,0.155100872800114
ABarpaaaa,96,137.376,0.140792674202318
ABarpaaaa,97,138.807,0.140792674202318
ABarpaaaa,98,140.238,0.198597796537416
ABarpaaaa,99,141.669,0.182715696093862
ABarpaaaa,100,143.1,0.18142795822006
ABarpaaaa,101,144.531,0.173844612963228
ABarpaaaa,102,145.962,0.167262841608242
ABarpaaaa,103,147.393,0.184289597939619
ABarpaaaa,104,148.824,0.246387179854056
ABarpaaaa,105,150.255,0.163399627986836
ABarpaaaa,106,151.686,0.163399627986836
ABarpaaaa,107,153.117,0.172127629131492
ABarpaaaa,108,154.548,0.15538703677207
ABarpaaaa,109,155.979,0.127486049506367
ABarpaaaa,110,157.41,0.175275432823008
ABarpaaaa,111,158.841,0.167835169552153
ABarpaaaa,112,160.272,0.190728287308628
ABarpaaaa,113,161.703,0.106739161539562
ABarpaaaa,114,163.134,0.106739161539562
ABarpaaaa,115,164.565,0.110602375160967
ABarpaaaa,116,165.996,0.181714122192016
ABarpaaaa,117,167.427,0.145800543711547
ABarpaaaa,118,168.858,0.171412219201603
ABarpaaaa,119,170.289,0.090857061096008
ABarpaaaa,120,171.72,0.132637001001574
ABarpaaaa,121,173.151,0.0590928602088997
ABarpaaaa,122,174.582,0.074259550722564
ABarpaaaa,123,176.013,0.074259550722564
ABarpaaaa,124,177.444,0.0917155530118758
ABarpaaaa,125,178.875,0.0283302332236371
ABarpaaaa,126,180.306,0.0133066246959508
ABarpaaaa,127,181.737,0.00972957504650165
ABalppaaaa,128,183.168,0
ABalppaaaa,129,184.599,0.0636714837601946
ABalppaaaa,130,186.03,0
ABalppaaaa,131,187.461,0
ABalppaaaa,132,188.892,0.0314780369151524
ABalppaaaa,133,190.323,0
ABalppaaaa,134,191.754,0.00429245957933896
ABalppaaaa,135,193.185,0
ABalppaaaa,136,194.616,0.020603805980827
ABalppaaaa,137,196.047,0.00286163971955931
ABalppaaaa,138,197.478,0
ABalppaaaa,139,198.909,0
ABalppaaaa,140,200.34,0
ABalppaaaa,141,201.771,0
ABalppaaaa,142,203.202,0
ABalppaaaa,143,204.633,0.000858491915867792
ABalppaaaa,144,206.064,0.0506510230361997
ABalppaaaa,145,207.495,0
ABalppaaaa,146,208.926,0
ABalppaaaa,147,210.357,0.0167405923594219
ABalppaaaa,148,211.788,0.0462154814708828
ABalppaaaa,149,213.219,0.0120188868221491
ABalppaaaa,150,214.65,0
ABalppaaaa,151,216.081,0.0184575761911575
ABalppaaaa,152,217.512,0
ABalppaaaa,153,218.943,0
ABalppaaaa,154,220.374,0
ABalppaaaa,155,221.805,0.0101588210044355
ABalppaaaa,156,223.236,0.0257547574760338
ABalppaaaa,157,224.667,0.00400629560738303
ABalppaaaa,158,226.098,0.0396337101158964
ABalppaaaa,159,227.529,0.012448132780083
ABalppaaaa,160,228.96,0.012448132780083
ABalppaaaa,161,230.391,NaN
ABalppaaaa,162,231.822,NaN
ABalppaaaa,163,233.253,NaN
ABalppaaaa,164,234.684,NaN
ABalppaaaa,165,236.115,NaN
ABalppaaaa,166,237.546,NaN
ABalppaaaa,167,238.977,NaN
ABalppaaaa,168,240.408,NaN
ABalppaaaa,169,241.839,NaN
ABalppaaaa,170,243.27,NaN
ABalppaaaa,171,244.701,NaN
ABalppaaaa,172,246.132,NaN
ABalppaaaa,173,247.563,NaN
ABalppaaaa,174,248.994,NaN
ABalppaaaa,175,250.425,NaN
ABpraaap,64,91.584,0.00400629560738303
